instance_id,rdf:type,oa:hasTarget,oa:hasBodyValue,prov:wasGeneratedBy
viewsari:annotation_6989,"oa:Annotation, prov:Entity",viewsari:textchunk_6989,Aldigieri,viewsari:named_entity_recognition_run_1
viewsari:annotation_6990,"oa:Annotation, prov:Entity",viewsari:textchunk_6990,Sebeto da Verona,viewsari:named_entity_recognition_run_1
viewsari:annotation_6991,"oa:Annotation, prov:Entity",viewsari:textchunk_6991,Sebeto,viewsari:named_entity_recognition_run_1
viewsari:annotation_6992,"oa:Annotation, prov:Entity",viewsari:textchunk_6992,"Girolamo Campagnola, another Paduan painter, and a disciple of Squarcione",viewsari:named_entity_recognition_run_1
viewsari:annotation_6993,"oa:Annotation, prov:Entity",viewsari:textchunk_6993,Girolamo,viewsari:named_entity_recognition_run_1
viewsari:annotation_6994,"oa:Annotation, prov:Entity",viewsari:textchunk_6994,Vittore Scarpaccia,viewsari:named_entity_recognition_run_1
viewsari:annotation_6995,"oa:Annotation, prov:Entity",viewsari:textchunk_6995,His,viewsari:named_entity_recognition_run_1
viewsari:annotation_6996,"oa:Annotation, prov:Entity",viewsari:textchunk_6996,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_6997,"oa:Annotation, prov:Entity",viewsari:textchunk_6997,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_6998,"oa:Annotation, prov:Entity",viewsari:textchunk_6998,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_6999,"oa:Annotation, prov:Entity",viewsari:textchunk_6999,him,viewsari:named_entity_recognition_run_1
viewsari:annotation_7000,"oa:Annotation, prov:Entity",viewsari:textchunk_7000,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_7001,"oa:Annotation, prov:Entity",viewsari:textchunk_7001,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_7002,"oa:Annotation, prov:Entity",viewsari:textchunk_7002,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_7003,"oa:Annotation, prov:Entity",viewsari:textchunk_7003,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_7004,"oa:Annotation, prov:Entity",viewsari:textchunk_7004,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_7005,"oa:Annotation, prov:Entity",viewsari:textchunk_7005,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_7006,"oa:Annotation, prov:Entity",viewsari:textchunk_7006,Vittore,viewsari:named_entity_recognition_run_1
viewsari:annotation_7007,"oa:Annotation, prov:Entity",viewsari:textchunk_7007,his,viewsari:named_entity_recognition_run_1
viewsari:annotation_7008,"oa:Annotation, prov:Entity",viewsari:textchunk_7008,He,viewsari:named_entity_recognition_run_1
viewsari:annotation_7009,"oa:Annotation, prov:Entity",viewsari:textchunk_7009,his,viewsari:named_entity_recognition_run_1
viewsari:annotation_7010,"oa:Annotation, prov:Entity",viewsari:textchunk_7010,his,viewsari:named_entity_recognition_run_1
viewsari:annotation_7011,"oa:Annotation, prov:Entity",viewsari:textchunk_7011,him,viewsari:named_entity_recognition_run_1
viewsari:annotation_7012,"oa:Annotation, prov:Entity",viewsari:textchunk_7012,Giovanni Bellini,viewsari:named_entity_recognition_run_1
viewsari:annotation_7013,"oa:Annotation, prov:Entity",viewsari:textchunk_7013,his master,viewsari:named_entity_recognition_run_1
viewsari:annotation_7014,"oa:Annotation, prov:Entity",viewsari:textchunk_7014,Giovanetto Cordegliaghi,viewsari:named_entity_recognition_run_1
viewsari:annotation_7015,"oa:Annotation, prov:Entity",viewsari:textchunk_7015,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_7016,"oa:Annotation, prov:Entity",viewsari:textchunk_7016,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_7017,"oa:Annotation, prov:Entity",viewsari:textchunk_7017,Benedetto Diana,viewsari:named_entity_recognition_run_1
viewsari:annotation_7018,"oa:Annotation, prov:Entity",viewsari:textchunk_7018,his,viewsari:named_entity_recognition_run_1
viewsari:annotation_7019,"oa:Annotation, prov:Entity",viewsari:textchunk_7019,his,viewsari:named_entity_recognition_run_1
viewsari:annotation_7020,"oa:Annotation, prov:Entity",viewsari:textchunk_7020,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_7021,"oa:Annotation, prov:Entity",viewsari:textchunk_7021,Michelagnolo,viewsari:named_entity_recognition_run_1
viewsari:annotation_7022,"oa:Annotation, prov:Entity",viewsari:textchunk_7022,"that craftsman, supremely excellent beyond all who have ever lived",viewsari:named_entity_recognition_run_1
viewsari:annotation_7023,"oa:Annotation, prov:Entity",viewsari:textchunk_7023,his,viewsari:named_entity_recognition_run_1
viewsari:annotation_7024,"oa:Annotation, prov:Entity",viewsari:textchunk_7024,his,viewsari:named_entity_recognition_run_1
viewsari:annotation_7025,"oa:Annotation, prov:Entity",viewsari:textchunk_7025,him,viewsari:named_entity_recognition_run_1
viewsari:annotation_7026,"oa:Annotation, prov:Entity",viewsari:textchunk_7026,his,viewsari:named_entity_recognition_run_1
viewsari:annotation_7027,"oa:Annotation, prov:Entity",viewsari:textchunk_7027,Jacopo,viewsari:named_entity_recognition_run_1
viewsari:annotation_7028,"oa:Annotation, prov:Entity",viewsari:textchunk_7028,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_7029,"oa:Annotation, prov:Entity",viewsari:textchunk_7029,his,viewsari:named_entity_recognition_run_1
viewsari:annotation_7030,"oa:Annotation, prov:Entity",viewsari:textchunk_7030,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_7031,"oa:Annotation, prov:Entity",viewsari:textchunk_7031,his,viewsari:named_entity_recognition_run_1
viewsari:annotation_7032,"oa:Annotation, prov:Entity",viewsari:textchunk_7032,Michelagnolo,viewsari:named_entity_recognition_run_1
viewsari:annotation_7033,"oa:Annotation, prov:Entity",viewsari:textchunk_7033,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_7034,"oa:Annotation, prov:Entity",viewsari:textchunk_7034,his,viewsari:named_entity_recognition_run_1
viewsari:annotation_7035,"oa:Annotation, prov:Entity",viewsari:textchunk_7035,his,viewsari:named_entity_recognition_run_1
viewsari:annotation_7036,"oa:Annotation, prov:Entity",viewsari:textchunk_7036,Michelagnolo,viewsari:named_entity_recognition_run_1
viewsari:annotation_7037,"oa:Annotation, prov:Entity",viewsari:textchunk_7037,Michelagnolo,viewsari:named_entity_recognition_run_1
viewsari:annotation_7038,"oa:Annotation, prov:Entity",viewsari:textchunk_7038,Michelagnolo,viewsari:named_entity_recognition_run_1
viewsari:annotation_7039,"oa:Annotation, prov:Entity",viewsari:textchunk_7039,him,viewsari:named_entity_recognition_run_1
viewsari:annotation_7040,"oa:Annotation, prov:Entity",viewsari:textchunk_7040,his,viewsari:named_entity_recognition_run_1
viewsari:annotation_7041,"oa:Annotation, prov:Entity",viewsari:textchunk_7041,Jacopo,viewsari:named_entity_recognition_run_1
viewsari:annotation_7042,"oa:Annotation, prov:Entity",viewsari:textchunk_7042,him,viewsari:named_entity_recognition_run_1
viewsari:annotation_7043,"oa:Annotation, prov:Entity",viewsari:textchunk_7043,him,viewsari:named_entity_recognition_run_1
viewsari:annotation_7044,"oa:Annotation, prov:Entity",viewsari:textchunk_7044,Jacopo,viewsari:named_entity_recognition_run_1
viewsari:annotation_7045,"oa:Annotation, prov:Entity",viewsari:textchunk_7045,him,viewsari:named_entity_recognition_run_1
viewsari:annotation_7046,"oa:Annotation, prov:Entity",viewsari:textchunk_7046,him,viewsari:named_entity_recognition_run_1
viewsari:annotation_7047,"oa:Annotation, prov:Entity",viewsari:textchunk_7047,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_7048,"oa:Annotation, prov:Entity",viewsari:textchunk_7048,Jacopo,viewsari:named_entity_recognition_run_1
viewsari:annotation_7049,"oa:Annotation, prov:Entity",viewsari:textchunk_7049,his,viewsari:named_entity_recognition_run_1
viewsari:annotation_7050,"oa:Annotation, prov:Entity",viewsari:textchunk_7050,Jacopo,viewsari:named_entity_recognition_run_1
viewsari:annotation_7051,"oa:Annotation, prov:Entity",viewsari:textchunk_7051,Jacopo,viewsari:named_entity_recognition_run_1
viewsari:annotation_7052,"oa:Annotation, prov:Entity",viewsari:textchunk_7052,Piero dal Borgo a San Sepolcro,viewsari:named_entity_recognition_run_1
viewsari:annotation_7053,"oa:Annotation, prov:Entity",viewsari:textchunk_7053,his master,viewsari:named_entity_recognition_run_1
viewsari:annotation_7054,"oa:Annotation, prov:Entity",viewsari:textchunk_7054,him,viewsari:named_entity_recognition_run_1
viewsari:annotation_7055,"oa:Annotation, prov:Entity",viewsari:textchunk_7055,Piero,viewsari:named_entity_recognition_run_1
viewsari:annotation_7056,"oa:Annotation, prov:Entity",viewsari:textchunk_7056,the said Piero,viewsari:named_entity_recognition_run_1
viewsari:annotation_7057,"oa:Annotation, prov:Entity",viewsari:textchunk_7057,Luca,viewsari:named_entity_recognition_run_1
viewsari:annotation_7058,"oa:Annotation, prov:Entity",viewsari:textchunk_7058,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_7059,"oa:Annotation, prov:Entity",viewsari:textchunk_7059,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_7060,"oa:Annotation, prov:Entity",viewsari:textchunk_7060,Luca,viewsari:named_entity_recognition_run_1
viewsari:annotation_7061,"oa:Annotation, prov:Entity",viewsari:textchunk_7061,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_7062,"oa:Annotation, prov:Entity",viewsari:textchunk_7062,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_7063,"oa:Annotation, prov:Entity",viewsari:textchunk_7063,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_7064,"oa:Annotation, prov:Entity",viewsari:textchunk_7064,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_7065,"oa:Annotation, prov:Entity",viewsari:textchunk_7065,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_7066,"oa:Annotation, prov:Entity",viewsari:textchunk_7066,him,viewsari:named_entity_recognition_run_1
viewsari:annotation_7067,"oa:Annotation, prov:Entity",viewsari:textchunk_7067,Luca,viewsari:named_entity_recognition_run_1
viewsari:annotation_7068,"oa:Annotation, prov:Entity",viewsari:textchunk_7068,Luca,viewsari:named_entity_recognition_run_1
viewsari:annotation_7069,"oa:Annotation, prov:Entity",viewsari:textchunk_7069,Luca's,viewsari:named_entity_recognition_run_1
viewsari:annotation_7070,"oa:Annotation, prov:Entity",viewsari:textchunk_7070,Luca,viewsari:named_entity_recognition_run_1
viewsari:annotation_7071,"oa:Annotation, prov:Entity",viewsari:textchunk_7071,himself,viewsari:named_entity_recognition_run_1
viewsari:annotation_7072,"oa:Annotation, prov:Entity",viewsari:textchunk_7072,his,viewsari:named_entity_recognition_run_1
viewsari:annotation_7073,"oa:Annotation, prov:Entity",viewsari:textchunk_7073,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_7074,"oa:Annotation, prov:Entity",viewsari:textchunk_7074,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_7075,"oa:Annotation, prov:Entity",viewsari:textchunk_7075,Michelagnolo,viewsari:named_entity_recognition_run_1
viewsari:annotation_7076,"oa:Annotation, prov:Entity",viewsari:textchunk_7076,his,viewsari:named_entity_recognition_run_1
viewsari:annotation_7077,"oa:Annotation, prov:Entity",viewsari:textchunk_7077,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_7078,"oa:Annotation, prov:Entity",viewsari:textchunk_7078,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_7079,"oa:Annotation, prov:Entity",viewsari:textchunk_7079,himself,viewsari:named_entity_recognition_run_1
viewsari:annotation_7080,"oa:Annotation, prov:Entity",viewsari:textchunk_7080,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_7081,"oa:Annotation, prov:Entity",viewsari:textchunk_7081,Michelagnolo himself,viewsari:named_entity_recognition_run_1
viewsari:annotation_7082,"oa:Annotation, prov:Entity",viewsari:textchunk_7082,himself,viewsari:named_entity_recognition_run_1
viewsari:annotation_7083,"oa:Annotation, prov:Entity",viewsari:textchunk_7083,his,viewsari:named_entity_recognition_run_1
viewsari:annotation_7084,"oa:Annotation, prov:Entity",viewsari:textchunk_7084,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_7085,"oa:Annotation, prov:Entity",viewsari:textchunk_7085,Luca,viewsari:named_entity_recognition_run_1
viewsari:annotation_7086,"oa:Annotation, prov:Entity",viewsari:textchunk_7086,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_7087,"oa:Annotation, prov:Entity",viewsari:textchunk_7087,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_7088,"oa:Annotation, prov:Entity",viewsari:textchunk_7088,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_7089,"oa:Annotation, prov:Entity",viewsari:textchunk_7089,his,viewsari:named_entity_recognition_run_1
viewsari:annotation_7090,"oa:Annotation, prov:Entity",viewsari:textchunk_7090,him,viewsari:named_entity_recognition_run_1
viewsari:annotation_7091,"oa:Annotation, prov:Entity",viewsari:textchunk_7091,Luca,viewsari:named_entity_recognition_run_1
viewsari:annotation_7092,"oa:Annotation, prov:Entity",viewsari:textchunk_7092,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_7093,"oa:Annotation, prov:Entity",viewsari:textchunk_7093,his,viewsari:named_entity_recognition_run_1
viewsari:annotation_7094,"oa:Annotation, prov:Entity",viewsari:textchunk_7094,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_7095,"oa:Annotation, prov:Entity",viewsari:textchunk_7095,"the good old man, who was most gracious and courteous",viewsari:named_entity_recognition_run_1
viewsari:annotation_7096,"oa:Annotation, prov:Entity",viewsari:textchunk_7096,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_7097,"oa:Annotation, prov:Entity",viewsari:textchunk_7097,him,viewsari:named_entity_recognition_run_1
viewsari:annotation_7098,"oa:Annotation, prov:Entity",viewsari:textchunk_7098,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_7099,"oa:Annotation, prov:Entity",viewsari:textchunk_7099,He,viewsari:named_entity_recognition_run_1
viewsari:annotation_7100,"oa:Annotation, prov:Entity",viewsari:textchunk_7100,the good old man,viewsari:named_entity_recognition_run_1
viewsari:annotation_7101,"oa:Annotation, prov:Entity",viewsari:textchunk_7101,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_7102,"oa:Annotation, prov:Entity",viewsari:textchunk_7102,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_7103,"oa:Annotation, prov:Entity",viewsari:textchunk_7103,his,viewsari:named_entity_recognition_run_1
viewsari:annotation_7104,"oa:Annotation, prov:Entity",viewsari:textchunk_7104,Luca,viewsari:named_entity_recognition_run_1
viewsari:annotation_7105,"oa:Annotation, prov:Entity",viewsari:textchunk_7105,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_7106,"oa:Annotation, prov:Entity",viewsari:textchunk_7106,"Luca, who always lived rather as a noble and a man of rank than as a painter",viewsari:named_entity_recognition_run_1
viewsari:annotation_7107,"oa:Annotation, prov:Entity",viewsari:textchunk_7107,Benedetto,viewsari:named_entity_recognition_run_1
viewsari:annotation_7108,"oa:Annotation, prov:Entity",viewsari:textchunk_7108,his,viewsari:named_entity_recognition_run_1
viewsari:annotation_7109,"oa:Annotation, prov:Entity",viewsari:textchunk_7109,his,viewsari:named_entity_recognition_run_1
viewsari:annotation_7110,"oa:Annotation, prov:Entity",viewsari:textchunk_7110,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_7111,"oa:Annotation, prov:Entity",viewsari:textchunk_7111,Luca,viewsari:named_entity_recognition_run_1
viewsari:annotation_7112,"oa:Annotation, prov:Entity",viewsari:textchunk_7112,his,viewsari:named_entity_recognition_run_1
viewsari:annotation_7113,"oa:Annotation, prov:Entity",viewsari:textchunk_7113,his,viewsari:named_entity_recognition_run_1
viewsari:annotation_7114,"oa:Annotation, prov:Entity",viewsari:textchunk_7114,him,viewsari:named_entity_recognition_run_1
viewsari:annotation_7115,"oa:Annotation, prov:Entity",viewsari:textchunk_7115,his,viewsari:named_entity_recognition_run_1
viewsari:annotation_7116,"oa:Annotation, prov:Entity",viewsari:textchunk_7116,He,viewsari:named_entity_recognition_run_1
viewsari:annotation_7117,"oa:Annotation, prov:Entity",viewsari:textchunk_7117,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_7118,"oa:Annotation, prov:Entity",viewsari:textchunk_7118,himself,viewsari:named_entity_recognition_run_1
viewsari:annotation_7119,"oa:Annotation, prov:Entity",viewsari:textchunk_7119,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_7120,"oa:Annotation, prov:Entity",viewsari:textchunk_7120,his,viewsari:named_entity_recognition_run_1
viewsari:annotation_7121,"oa:Annotation, prov:Entity",viewsari:textchunk_7121,this master's,viewsari:named_entity_recognition_run_1
viewsari:annotation_7122,"oa:Annotation, prov:Entity",viewsari:textchunk_7122,Luca,viewsari:named_entity_recognition_run_1
viewsari:annotation_7123,"oa:Annotation, prov:Entity",viewsari:textchunk_7123,his,viewsari:named_entity_recognition_run_1
viewsari:annotation_7124,"oa:Annotation, prov:Entity",viewsari:textchunk_7124,his,viewsari:named_entity_recognition_run_1
viewsari:annotation_7125,"oa:Annotation, prov:Entity",viewsari:textchunk_7125,Andrea Verrocchio,viewsari:named_entity_recognition_run_1
viewsari:annotation_7126,"oa:Annotation, prov:Entity",viewsari:textchunk_7126,Andrea Verrocchio,viewsari:named_entity_recognition_run_1
